key,0,1,2,3,4,5,6
1392,1,0,151593,0,"To recruit adventurers for your own party, select <Color(-34022)>Recruit Members</Color> and specify your <Color(-34022)>Recruitment Criteria</Color>. Interested individuals will answer the call, and you need only sit back and wait.","",""
1393,1,0,151591,0,"The <Color(-34022)>Party Finder</Color> has been added to the <Color(-34022)>Social</Color> section of the <Color(-34022)>main menu</Color>. Through the Party Finder, you can either search for a party to join, or recruit other adventurers to form a party of your own.","",""
1394,0,0,0,0,"","",""
1395,0,0,0,0,"","",""
1396,0,0,0,0,"","",""
1397,0,0,0,0,"","",""
1398,0,0,0,0,"","",""
1399,0,0,0,0,"","",""
1400,1,0,151601,0,"In the course of gathering, Disciples of the Land will occasionally come across <Color(-34022)>hidden</Color> items.","",""
1401,1,0,151602,0,"A hidden item may also be classified as <Color(-34022)>rare</Color>, meaning you can obtain only one before it disappears from the <Color(-34022)>Harvesting</Color> window. Abilities that increase the number of items obtained during a single gathering attempt have no effect on rare items.","",""
1402,0,0,0,0,"","",""
1403,0,0,0,0,"","",""
1404,0,0,0,0,"","",""
1405,0,0,0,0,"","",""
1406,0,0,0,0,"","",""
1407,0,0,0,0,"","",""
1408,0,0,0,0,"","",""
1409,0,0,0,0,"","",""
1410,1,0,151611,0,"In the course of gathering, Disciples of the Land will occasionally discover items known as <Color(-34022)>timeworn maps</Color>.","",""
1411,1,0,151612,0,"These maps can be examined by using the general action <Color(-34022)>Decipher</Color>.","",""
1412,1,0,151613,0,"If you wish to learn more about timeworn maps, it is recommended that you visit Wineport in eastern La Noscea.","",""
1413,0,0,0,0,"","",""
1414,0,0,0,0,"","",""
1415,0,0,0,0,"","",""
1416,0,0,0,0,"","",""
1417,0,0,0,0,"","",""
1418,0,0,0,0,"","",""
1419,0,0,0,0,"","",""
1420,1,0,151621,0,"By using the general action <Color(-34022)>Decipher</Emphasis>, you can examine a <Color(-34022)>timeworn map</Color>. Doing so will change it into a key item known as a <Color(-34022)>treasure map</Color>, which, true to its name, will reveal to you the location of a hidden cache of riches.","",""
1421,1,0,151622,0,"Please note that you can only possess one treasure map at any given time. If you wish to decipher another timeworn map, you must either find the current hidden cache, or simply discard the map leading to it.","",""
1422,0,0,0,0,"","",""
1423,0,0,0,0,"","",""
1424,0,0,0,0,"","",""
1425,0,0,0,0,"","",""
1426,0,0,0,0,"","",""
1427,0,0,0,0,"","",""
1428,0,0,0,0,"","",""
1429,0,0,0,0,"","",""
1430,1,0,151631,0,"Using a <Color(-34022)>treasure map</Color> will bring up a window that reveals the rough whereabouts of a hidden cache. It is then up to you to cross-reference the area map and pinpoint its precise location.","",""
1431,1,0,151632,0,"Upon arriving at the specified location, use the general action <Color(-34022)>Dig</Color> to locate and extract the treasure. Barring any navigational errors, a chest laden with bounty will appear.","",""
1432,1,0,151633,0,"Be fairly warned! The chest may be rigged with a trap that lures ferocious creatures to you. You must defeat them if you are to walk away with life, limb, and loot.","",""
1433,0,0,0,0,"","",""
1434,0,0,0,0,"","",""
1435,0,0,0,0,"","",""
1436,0,0,0,0,"","",""
1437,0,0,0,0,"","",""
1438,0,0,0,0,"","",""
1439,0,0,0,0,"","",""
1440,1,0,151641,0,"The beast tribes of Eorzea are beset with myriad problems. By helping each tribe resolve its issues through <Color(-34022)>beast tribe quests</Color>, you can improve your <Color(-34022)>reputation</Color> among its members.  ","",""
1441,1,0,151642,0,"The quests that are available change on a daily basis, and you can accept up to six in a single day. However, you cannot accept a new quest while the previous day's is still in progress.","",""
1442,1,0,151643,0,"To view your reputation among the beast tribes, select <Color(-34022)>Reputation</Color> from the <Color(-34022)>Character</Color> menu. By winning the trust of the beastmen, not only will you gain an insight into their lives; you will also be initiated into their mysteries.","",""
1443,0,0,0,0,"","",""
1444,0,0,0,0,"","",""
1445,0,0,0,0,"","",""
1446,0,0,0,0,"","",""
1447,0,0,0,0,"","",""
1448,0,0,0,0,"","",""
1449,0,0,0,0,"","",""
1450,1,0,151651,0,"Completing a <Color(-34022)>beast tribe quest</Color> will improve your <Color(-34022)>reputation</Color> with that tribe. When your reputation has risen sufficiently, you will be able to raise it to the next rank by undertaking a special quest.","",""
1451,1,0,151652,0,"As your bond with the beast tribe strengthens, you will be able to purchase an ever-expanding range of items from tribe vendors.","",""
1452,1,0,151653,0,"The beastmen deal in wares found nowhere else in the world, and the only way to obtain them is to win their trust!","",""
1453,0,0,0,0,"","",""
1454,0,0,0,0,"","",""
1455,0,0,0,0,"","",""
1456,0,0,0,0,"","",""
1457,0,0,0,0,"","",""
1458,0,0,0,0,"","",""
1459,0,0,0,0,"","",""
1460,1,0,151661,0,"Certain duties require you to carry an object and deliver it to a destination. While carrying an object, a <Color(-34022)>transporting icon</Color> will appear in your status bar. The number above this icon indicates the amount of time you have left to complete the delivery.","",""
1461,1,0,151662,0,"Receiving damage while transporting incurs a time penalty. If the timer falls to zero, you will drop the object and be unable to continue the duty.

Certain points along your route extend your transporting duration; use them wisely while avoiding confrontation.","",""
1462,0,0,0,0,"","",""
1463,0,0,0,0,"","",""
1464,0,0,0,0,"","",""
1465,0,0,0,0,"","",""
1466,0,0,0,0,"","",""
1467,0,0,0,0,"","",""
1468,0,0,0,0,"","",""
1469,0,0,0,0,"","",""
1470,1,0,151671,0,"Through sylphic magicks, you can become <Color(-34022)>transparent</Color> and infiltrate enemy territory undetected. While in this state, a  <Color(-34022)>transparent icon</Color> will appear in your status bar. The number below this icon indicates the amount of time you have left before the enchantment wears off.","",""
1471,1,0,151672,0,"Be warned that you cannot perform any actions while transparent. Initiating auto-attack will break the enchantment.

Certain points along your route extend the duration of your transparency; use them wisely while avoiding detection.","",""
1472,0,0,0,0,"","",""
1473,0,0,0,0,"","",""
1474,0,0,0,0,"","",""
1475,0,0,0,0,"","",""
1476,0,0,0,0,"","",""
1477,0,0,0,0,"","",""
1478,0,0,0,0,"","",""
1479,0,0,0,0,"","",""
1480,1,0,151681,0,"When riding certain mounts, a <Color(-34022)>pet hotbar</Color> featuring special actions will appear. These actions can be of great help in certain duties, so use them well.","",""
1481,1,0,151682,0,"When riding certain mounts, a <Color(-34022)>pet hotbar</Color> featuring special actions will appear. These actions can be of great help in certain duties, so use them well.","",""
1482,0,0,0,0,"","",""
1483,0,0,0,0,"","",""
1484,0,0,0,0,"","",""
1485,0,0,0,0,"","",""
1486,0,0,0,0,"","",""
1487,0,0,0,0,"","",""
1488,0,0,0,0,"","",""
1489,0,0,0,0,"","",""
1490,1,0,151691,0,"You have befriended Jandelaine! By using the summoning bell found in your inn room, you can call upon the services of the flamboyant <Color(-34022)>aesthetician</Color>.","",""
1491,1,0,151692,0,"From hair style and color to face paint, he can create a new look for you for a mere <Color(-34022)>2,000 gil</Color>. Whenever you feel like a change, Jandelaine is your man.","",""
1492,0,0,0,0,"","",""
1493,0,0,0,0,"","",""
1494,0,0,0,0,"","",""
1495,0,0,0,0,"","",""
1496,0,0,0,0,"","",""
1497,0,0,0,0,"","",""
1498,0,0,0,0,"","",""
1499,0,0,0,0,"","",""
1500,1,0,151701,0,"When using the <Color(-34022)>Duty Roulette</Color>, you will be assigned a random duty from among those you have unlocked. In return for leaving your destination in the hands of fate, you will receive enhanced rewards.","",""
1501,1,0,151702,0,"Furthermore, should you happen to be an <Color(-34022)>adventurer in need</Color>─that is to say, your role is in short supply─you will receive an additional bonus.","",""
1502,0,0,0,0,"","",""
1503,0,0,0,0,"","",""
1504,0,0,0,0,"","",""
1505,0,0,0,0,"","",""
1506,0,0,0,0,"","",""
1507,0,0,0,0,"","",""
1508,0,0,0,0,"","",""
1509,0,0,0,0,"","",""
1510,1,0,151711,0,"<Color(-34022)>Vote dismiss</Color> is a function whereby players who are absent for extended periods or harass others can be democratically expelled from the party. To initiate a vote, first select <Color(-34022)>Party Members</Color> from the <Color(-34022)>Social</Color> section of the <Color(-34022)>main menu</Color>.","",""
1511,1,0,151712,0,"Next, select the party member you wish to nominate for dismissal, then <Color(-34022)>Vote Dismiss</Color> from the submenu. You will be required to select a reason for dismissal. Please be warned that unjustified usage of vote dismiss is a punishable act.","",""
1512,1,0,151713,0,"When vote dismiss is initiated, party members will be prompted for their response. If more than half vote <Color(-34022)>Yes</Color>, the player in question will be dismissed from the party.","",""
1513,0,0,0,0,"","",""
1514,0,0,0,0,"","",""
1515,0,0,0,0,"","",""
1516,0,0,0,0,"","",""
1517,0,0,0,0,"","",""
1518,0,0,0,0,"","",""
1519,0,0,0,0,"","",""
1520,1,0,151721,0,"<Color(-34022)>Player commendation</Color> is a system whereby you can commend a party member who left a positive impression upon you in the course of duty.","",""
1521,1,0,151722,0,"Upon the conclusion of a duty, the <Color(-34022)>Player Commendation button</Color> will appear in the bottom right of the screen. Selecting it will bring up an interface wherein you can commend a party member. Please note that commendations can only be made by those who joined a duty on their own, and not those in a party.","",""
1522,1,0,151723,0,"Commendations can be accumulated over time. By receiving a certain amount, you will unlock achievements that grant special rewards. It pays to play nice!","",""
1523,0,0,0,0,"","",""
1524,0,0,0,0,"","",""
1525,0,0,0,0,"","",""
1526,0,0,0,0,"","",""
1527,0,0,0,0,"","",""
1528,0,0,0,0,"","",""
1529,0,0,0,0,"","",""
