key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
55,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
56,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
57,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
58,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
59,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
60,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
61,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
62,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
63,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
64,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
65,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
66,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
67,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
68,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
69,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
70,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
71,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
72,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
73,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
74,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
75,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
76,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
77,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
78,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
79,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
80,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
81,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
82,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
83,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
84,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
85,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
86,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
87,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
88,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
89,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
90,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
91,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
92,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
93,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
94,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
95,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
96,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
97,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
98,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
99,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,0,False,False,False,False,False,False,False,0,0,0,0,0,0,False
100,"dated bronze gladius",0,"dated bronze gladii",0,0,1,0,0,"","Dated Bronze Gladius",30409,6,6,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 1, 4, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,9,5594,1,1,6,5,2000,3,0,0,0,0,2,0,0,False,False,True,False,117,174,235,True,True,True,True,True,True,True,38,580,0,3,0,1,False
101,"dated bronze dagger",0,"dated bronze daggers",0,0,1,0,0,"","Dated Bronze Dagger",30411,9,9,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,9,5594,1,1,8,7,1920,3,0,0,0,0,2,0,0,False,False,True,False,178,265,356,True,True,True,True,True,True,True,38,880,0,3,0,1,False
102,"dated bronze spatha",0,"dated bronze spathae",0,0,1,0,0,"","Dated Bronze Spatha",30401,11,11,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 39, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,9,5595,1,1,9,8,2000,3,0,0,0,0,2,0,0,False,False,True,False,225,336,450,True,True,True,True,True,True,True,38,1080,0,3,0,1,False
103,"dated blinding dagger",0,"dated blinding daggers",0,0,1,0,0,"","Dated Blinding Dagger",30414,14,14,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,2,0,0,0,0,0,0,0,0,14,5595,1,1,10,9,1920,3,0,0,0,0,2,0,0,False,False,True,False,351,525,703,True,True,True,True,True,True,True,38,1380,0,3,0,1,False
104,"dated silencing dagger",0,"dated silencing daggers",0,0,1,0,0,"","Dated Silencing Dagger",30414,14,14,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,2,0,0,0,0,0,0,0,0,14,5595,1,1,10,9,1920,3,0,0,0,0,2,0,0,False,False,True,False,351,525,703,True,True,True,True,True,True,True,38,1379,0,3,0,1,False
105,"dated brass gladius",0,"dated brass gladii",0,0,1,0,0,"","Dated Brass Gladius",30403,16,16,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 1, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,2,0,0,0,0,0,0,0,0,9,5595,1,1,11,10,2000,3,0,0,0,0,2,0,0,False,False,True,False,366,547,732,True,True,True,True,True,True,True,38,1580,0,3,0,1,False
106,"dated brass dagger",0,"dated brass daggers",0,0,1,0,0,"","Dated Brass Dagger",30413,19,19,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 3, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,2,0,0,0,0,0,0,0,0,11,5595,1,1,13,12,1920,3,0,0,0,0,2,0,0,False,False,True,False,467,698,934,True,True,True,True,True,True,True,38,1880,0,3,0,1,False
107,"dated paralyzing dagger",0,"dated paralyzing daggers",0,0,1,0,0,"","Dated Paralyzing Dagger",30414,24,24,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,14,5596,1,1,14,14,1920,3,0,0,0,0,2,0,0,False,False,True,False,900,1557,3044,True,True,True,True,True,True,True,38,2380,0,3,0,1,False
108,"dated sleeping dagger",0,"dated sleeping daggers",0,0,1,0,0,"","Dated Sleeping Dagger",30414,24,24,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,14,5596,1,1,14,14,1920,3,0,0,0,0,2,0,0,False,False,True,False,900,1557,3044,True,True,True,True,True,True,True,38,2379,0,3,0,1,False
109,"dated ash macuahuitl",0,"dated ash macuahuimeh",0,0,1,0,0,"","Dated Ash Macuahuitl",30417,25,25,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 5, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,8,5596,1,1,15,14,2000,3,0,0,0,0,2,0,0,False,False,True,False,904,1612,3326,True,True,True,True,True,True,True,38,2480,0,3,0,1,False
110,"dated iron gladius",0,"dated iron gladii",0,0,1,0,0,"","Dated Iron Gladius",30410,26,26,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 1, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,9,5596,1,1,15,15,2000,3,0,0,0,0,2,0,0,False,False,True,False,954,1737,3749,True,True,True,True,True,True,True,38,2580,0,3,0,1,False
111,"dated iron dagger",0,"dated iron daggers",0,0,1,0,0,"","Dated Iron Dagger",30412,29,29,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,9,5596,1,1,17,16,1920,3,0,0,0,0,2,0,0,False,False,True,False,1253,2429,5789,True,True,True,True,True,True,True,38,2880,0,3,0,1,False
112,"dated iron spatha",0,"dated iron spathae",0,0,1,0,0,"","Dated Iron Spatha",30402,31,31,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 39, 3, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,9,5597,1,1,18,17,2000,3,0,0,0,0,2,0,0,False,False,True,False,1485,2973,7439,True,True,True,True,True,True,True,38,3080,0,3,0,1,False
113,"dated maddening dagger",0,"dated maddening daggers",0,0,1,0,0,"","Dated Maddening Dagger",30414,34,34,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,14,5597,1,1,19,18,1920,3,0,0,0,0,2,0,0,False,False,True,False,1986,3976,9945,True,True,True,True,True,True,True,38,3380,0,3,0,1,False
114,"dated poison dagger",0,"dated poison daggers",0,0,1,0,0,"","Dated Poison Dagger",30414,34,34,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 40, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,14,5597,1,1,19,18,1920,3,0,0,0,0,2,0,0,False,False,True,False,1986,3976,9945,True,True,True,True,True,True,True,38,3379,0,3,0,1,False
115,"dated elm macuahuitl",0,"dated elm macuahuimeh",0,0,1,0,0,"","Dated Elm Macuahuitl",30419,35,35,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 5, 9, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,8,5597,1,1,20,18,2000,3,0,0,0,0,2,0,0,False,False,True,False,1900,3801,9504,True,True,True,True,True,True,True,38,3480,0,3,0,1,False
116,"dated bee spatha",0,"dated bee spathae",0,0,1,0,0,"","Dated Bee Spatha",30404,36,36,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 39, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,14,5597,1,1,21,18,2000,3,0,0,0,0,2,0,0,False,False,True,False,2183,4370,10931,True,True,True,True,True,True,True,38,3580,0,3,0,1,False
117,"dated iron falchion",0,"dated iron falchions",0,0,1,0,0,"","Dated Iron Falchion",30415,38,38,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 4, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,2,0,0,0,0,0,0,0,0,9,5597,1,1,23,19,2080,3,0,0,0,0,2,0,0,False,False,True,False,2376,4753,11888,True,True,True,True,True,True,True,38,3780,0,3,0,1,False
118,"dated iron shortsword",0,"dated iron shortswords",0,0,1,0,0,"","Dated Iron Shortsword",30405,42,42,0,1,1,0,2,0,1,True,True,False,False,3,0,False,1,"201, 43, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,13,2,0,0,0,0,0,0,0,0,9,5598,1,1,26,21,2000,3,0,0,0,0,2,0,0,False,False,True,False,3107,6215,15543,True,True,True,True,True,True,True,38,4180,0,3,0,1,False
